Augmented_Smiles,Augmented_Selfies
C(=C1/[C@@H]2CC[C@H]([C@@H](/C=C/[C@H](C)C(C)C)C)[C@@]2(C)CCC1)\C=C1/C(=C)CC[C@H](O)C1,[C][=Branch2][Ring2][Ring1][=C][/C@@H1][C][C][C@H1][Branch1][S][C@@H1][Branch1][N][/C][=C][/C@H1][Branch1][C][C][C][Branch1][C][C][C][C][C@@][Ring1][=C][Branch1][C][C][C][C][C][Ring2][Ring1][Ring1][\C][=C][/C][=Branch1][C][=C][C][C][C@H1][Branch1][C][O][C][Ring1][Branch2]
C[C@@H](/C=C/[C@@H](C)[C@@H]1[C@]2(C)[C@H](/C(=C/C=C3\C(=C)CC[C@H](O)C3)CCC2)CC1)C(C)C,[C][C@@H1][Branch2][Ring2][=N][/C][=C][/C@@H1][Branch1][C][C][C@@H1][C@][Branch1][C][C][C@H1][Branch2][Ring1][=Branch2][/C][=Branch1][P][=C][/C][=C][\C][=Branch1][C][=C][C][C][C@H1][Branch1][C][O][C][Ring1][Branch2][C][C][C][Ring1][P][C][C][Ring2][Ring1][Ring2][C][Branch1][C][C][C]
C(/C=C1/C[C@@H](O)CCC1=C)=C1/CCC[C@]2(C)[C@@H]([C@@H](/C=C/[C@H](C)C(C)C)C)CC[C@H]21,[C][Branch1][=C][/C][=C][/C][C@@H1][Branch1][C][O][C][C][C][Ring1][#Branch1][=C][=C][/C][C][C][C@][Branch1][C][C][C@@H1][Branch1][S][C@@H1][Branch1][N][/C][=C][/C@H1][Branch1][C][C][C][Branch1][C][C][C][C][C][C][C@H1][Ring1][#C][Ring2][Ring1][Ring1]
[C@@H](C)(C(C)C)/C=C/[C@H]([C@@H]1[C@]2(C)[C@H](/C(=C/C=C3/C[C@@H](O)CCC3=C)CCC2)CC1)C,[C@@H1][Branch1][C][C][Branch1][=Branch1][C][Branch1][C][C][C][/C][=C][/C@H1][Branch2][Ring2][Branch1][C@@H1][C@][Branch1][C][C][C@H1][Branch2][Ring1][#Branch1][/C][=Branch1][#C][=C][/C][=C][/C][C@@H1][Branch1][C][O][C][C][C][Ring1][#Branch1][=C][C][C][C][Ring1][P][C][C][Ring2][Ring1][Ring2][C]
[C@H]12/C(=C/C=C3\C(=C)CC[C@H](O)C3)CCC[C@]1(C)[C@@H]([C@@H](/C=C/[C@@H](C(C)C)C)C)CC2,[C@H1][/C][=Branch1][P][=C][/C][=C][\C][=Branch1][C][=C][C][C][C@H1][Branch1][C][O][C][Ring1][Branch2][C][C][C][C@][Ring1][S][Branch1][C][C][C@@H1][Branch1][S][C@@H1][Branch1][N][/C][=C][/C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][C][C][C][Ring2][Ring1][=N]
C[C@H](/C=C/[C@@H](C(C)C)C)[C@H]1CC[C@H]2/C(=C/C=C3\C(=C)CC[C@H](O)C3)CCC[C@@]21C,[C][C@H1][Branch1][N][/C][=C][/C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][C@H1][C][C][C@H1][/C][=Branch1][P][=C][/C][=C][\C][=Branch1][C][=C][C][C][C@H1][Branch1][C][O][C][Ring1][Branch2][C][C][C][C@@][Ring1][S][Ring2][Ring1][Ring1][C]
C[C@@]12[C@](C(CO)=O)(O)CC[C@H]1[C@H]1[C@H](C(=O)C2)[C@]2(C)C(=CC(=O)C=C2)CC1,[C][C@@][C@][Branch1][#Branch1][C][Branch1][Ring1][C][O][=O][Branch1][C][O][C][C][C@H1][Ring1][#Branch2][C@H1][C@H1][Branch1][Branch2][C][=Branch1][C][=O][C][Ring1][#C][C@][Branch1][C][C][C][=Branch1][#Branch2][=C][C][=Branch1][C][=O][C][=C][Ring1][Branch2][C][C][Ring1][#C]
O[C@]1(C(CO)=O)CC[C@H]2[C@H]3[C@@H]([C@]4(C)C(=CC(=O)C=C4)CC3)C(=O)C[C@@]21C,[O][C@][Branch1][#Branch1][C][Branch1][Ring1][C][O][=O][C][C][C@H1][C@H1][C@@H1][Branch2][Ring1][Branch1][C@][Branch1][C][C][C][=Branch1][#Branch2][=C][C][=Branch1][C][=O][C][=C][Ring1][Branch2][C][C][Ring1][N][C][=Branch1][C][=O][C][C@@][Ring1][P][Ring2][Ring1][Branch2][C]
OCC([C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C)=O,[O][C][C][Branch2][Ring2][Branch2][C@@][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C][=Branch1][C][=O][C][C@@][Ring1][P][Ring2][Ring1][Branch1][C][=O]
O[C@@]1(C(CO)=O)[C@]2(C)[C@H]([C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C2)CC1,[O][C@@][Branch1][#Branch1][C][Branch1][Ring1][C][O][=O][C@][Branch1][C][C][C@H1][Branch2][Ring1][=N][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C][=Branch1][C][=O][C][Ring2][Ring1][C][C][C][Ring2][Ring1][=Branch2]
OCC([C@@]1(O)CC[C@H]2[C@H]3[C@H](C(=O)C[C@]12C)[C@@]1(C)C=CC(=O)C=C1CC3)=O,[O][C][C][Branch2][Ring2][=Branch2][C@@][Branch1][C][O][C][C][C@H1][C@H1][C@H1][Branch1][N][C][=Branch1][C][=O][C][C@][Ring1][O][Ring1][#Branch1][C][C@@][Branch1][C][C][C][=C][C][=Branch1][C][=O][C][=C][Ring1][Branch2][C][C][Ring1][P][=O]
C1C[C@@H]2[C@@](C)([C@@]1(O)C(CO)=O)CC(=O)[C@@H]1[C@@]3(C)C=CC(=O)C=C3CC[C@@H]21,[C][C][C@@H1][C@@][Branch1][C][C][Branch1][=N][C@@][Ring1][=Branch1][Branch1][C][O][C][Branch1][Ring1][C][O][=O][C][C][=Branch1][C][=O][C@@H1][C@@][Branch1][C][C][C][=C][C][=Branch1][C][=O][C][=C][Ring1][Branch2][C][C][C@@H1][Ring2][Ring1][Branch2][Ring1][N]
C1C[C@H]2[C@H]3[C@H](C(=O)C[C@]2(C)[C@]1(C(CO)=O)O)[C@@]1(C)C=CC(=O)C=C1CC3,[C][C][C@H1][C@H1][C@H1][Branch2][Ring1][Branch2][C][=Branch1][C][=O][C][C@][Ring1][#Branch1][Branch1][C][C][C@][Ring1][O][Branch1][#Branch1][C][Branch1][Ring1][C][O][=O][O][C@@][Branch1][C][C][C][=C][C][=Branch1][C][=O][C][=C][Ring1][Branch2][C][C][Ring2][Ring1][#Branch1]
C1C[C@@H]2[C@H](C(=O)C[C@]3(C)[C@](C(CO)=O)(O)CC[C@@H]23)[C@]2(C)C1=CC(=O)C=C2,[C][C][C@@H1][C@H1][Branch2][Ring1][=N][C][=Branch1][C][=O][C][C@][Branch1][C][C][C@][Branch1][#Branch1][C][Branch1][Ring1][C][O][=O][Branch1][C][O][C][C][C@@H1][Ring1][S][Ring1][O][C@][Branch1][C][C][C][Ring2][Ring1][Branch1][=C][C][=Branch1][C][=O][C][=C][Ring1][Branch2]
C1[C@]2(C)[C@](C(CO)=O)(O)CC[C@H]2[C@H]2[C@@H]([C@]3(C)C(=CC(=O)C=C3)CC2)C1=O,[C][C@][Branch1][C][C][C@][Branch1][#Branch1][C][Branch1][Ring1][C][O][=O][Branch1][C][O][C][C][C@H1][Ring1][O][C@H1][C@@H1][Branch2][Ring1][Branch1][C@][Branch1][C][C][C][=Branch1][#Branch2][=C][C][=Branch1][C][=O][C][=C][Ring1][Branch2][C][C][Ring1][N][C][Ring2][Ring1][=Branch2][=O]
O[C@]1(C(=O)CO)CC[C@H]2[C@H]3[C@@H]([C@@]4(C)C=CC(=O)C=C4CC3)C(=O)C[C@]12C,[O][C@][Branch1][#Branch1][C][=Branch1][C][=O][C][O][C][C][C@H1][C@H1][C@@H1][Branch2][Ring1][Ring1][C@@][Branch1][C][C][C][=C][C][=Branch1][C][=O][C][=C][Ring1][Branch2][C][C][Ring1][N][C][=Branch1][C][=O][C][C@][Ring2][Ring1][Branch2][Ring1][P][C]
C(C[C@@H]1C[C@@H](O)CC(=O)O1)[C@@H]1[C@H]2[C@@H](OC(C(CC)(C)C)=O)C[C@@H](C)C=C2C=C[C@@H]1C,[C][Branch1][S][C][C@@H1][C][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][O][Ring1][Branch2][C@@H1][C@H1][C@@H1][Branch1][#C][O][C][Branch1][#Branch2][C][Branch1][Ring1][C][C][Branch1][C][C][C][=O][C][C@@H1][Branch1][C][C][C][=C][Ring1][#C][C][=C][C@@H1][Ring2][Ring1][Ring1][C]
C(C)C(C(=O)O[C@@H]1[C@@H]2[C@@H](CC[C@H]3OC(=O)C[C@H](O)C3)[C@@H](C)C=CC2=C[C@H](C)C1)(C)C,[C][Branch1][C][C][C][Branch2][Ring2][=N][C][=Branch1][C][=O][O][C@@H1][C@@H1][C@@H1][Branch1][P][C][C][C@H1][O][C][=Branch1][C][=O][C][C@H1][Branch1][C][O][C][Ring1][Branch2][C@@H1][Branch1][C][C][C][=C][C][Ring1][P][=C][C@H1][Branch1][C][C][C][Ring2][Ring1][=Branch1][Branch1][C][C][C]
C1=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]2[C@@H](OC(C(C)(C)CC)=O)C[C@H]1C,[C][=C][C][=C][C@H1][Branch1][C][C][C@H1][Branch1][P][C][C][C@@H1][C][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][O][Ring1][Branch2][C@H1][Ring1][P][C@@H1][Branch1][#C][O][C][Branch1][#Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=O][C][C@H1][Ring2][Ring1][=N][C]
C12=C[C@H](C)C[C@H](OC(=O)C(CC)(C)C)[C@@H]1[C@@H](CC[C@H]1OC(=O)C[C@H](O)C1)[C@@H](C)C=C2,[C][=C][C@H1][Branch1][C][C][C][C@H1][Branch1][#C][O][C][=Branch1][C][=O][C][Branch1][Ring1][C][C][Branch1][C][C][C][C@@H1][Ring1][#C][C@@H1][Branch1][P][C][C][C@H1][O][C][=Branch1][C][=O][C][C@H1][Branch1][C][O][C][Ring1][Branch2][C@@H1][Branch1][C][C][C][=C][Ring2][Ring1][=C]
[C@@H]1(O)C[C@@H](CC[C@@H]2[C@H]3[C@@H](OC(=O)C(CC)(C)C)C[C@@H](C)C=C3C=C[C@@H]2C)OC(=O)C1,[C@@H1][Branch1][C][O][C][C@@H1][Branch2][Ring2][=Branch1][C][C][C@@H1][C@H1][C@@H1][Branch1][#C][O][C][=Branch1][C][=O][C][Branch1][Ring1][C][C][Branch1][C][C][C][C][C@@H1][Branch1][C][C][C][=C][Ring1][#C][C][=C][C@@H1][Ring2][Ring1][Ring1][C][O][C][=Branch1][C][=O][C][Ring2][Ring1][=C]
[C@@H]1(C)C[C@H](OC(C(C)(C)CC)=O)[C@H]2C(=C1)C=C[C@H](C)[C@@H]2CC[C@H]1OC(=O)C[C@H](O)C1,[C@@H1][Branch1][C][C][C][C@H1][Branch1][#C][O][C][Branch1][#Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=O][C@H1][C][=Branch1][Ring2][=C][Ring1][#C][C][=C][C@H1][Branch1][C][C][C@@H1][Ring1][Branch2][C][C][C@H1][O][C][=Branch1][C][=O][C][C@H1][Branch1][C][O][C][Ring1][Branch2]
O=C1O[C@H](CC[C@@H]2[C@H]3[C@@H](OC(C(C)(CC)C)=O)C[C@@H](C)C=C3C=C[C@@H]2C)C[C@@H](O)C1,[O][=C][O][C@H1][Branch2][Ring2][=Branch1][C][C][C@@H1][C@H1][C@@H1][Branch1][#C][O][C][Branch1][#Branch2][C][Branch1][C][C][Branch1][Ring1][C][C][C][=O][C][C@@H1][Branch1][C][C][C][=C][Ring1][#C][C][=C][C@@H1][Ring2][Ring1][Ring1][C][C][C@@H1][Branch1][C][O][C][Ring2][Ring1][=N]
C1=CC2=C[C@H](C)C[C@H](OC(=O)C(C)(CC)C)[C@@H]2[C@@H](CC[C@H]2OC(=O)C[C@H](O)C2)[C@H]1C,[C][=C][C][=C][C@H1][Branch1][C][C][C][C@H1][Branch1][#C][O][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][Ring1][C][C][C][C@@H1][Ring1][#C][C@@H1][Branch1][P][C][C][C@H1][O][C][=Branch1][C][=O][C][C@H1][Branch1][C][O][C][Ring1][Branch2][C@H1][Ring2][Ring1][=N][C]
O=C(C(C)(C)CC)O[C@@H]1[C@@H]2[C@@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H](C)C=CC2=C[C@H](C)C1,[O][=C][Branch1][#Branch2][C][Branch1][C][C][Branch1][C][C][C][C][O][C@@H1][C@@H1][C@@H1][Branch1][P][C][C][C@@H1][C][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][O][Ring1][Branch2][C@@H1][Branch1][C][C][C][=C][C][Ring1][P][=C][C@H1][Branch1][C][C][C][Ring2][Ring1][=Branch1]
C12=C[C@H](C)C[C@H](OC(=O)C(C)(CC)C)[C@@H]1[C@@H](CC[C@H]1OC(=O)C[C@H](O)C1)[C@@H](C)C=C2,[C][=C][C@H1][Branch1][C][C][C][C@H1][Branch1][#C][O][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][Ring1][C][C][C][C@@H1][Ring1][#C][C@@H1][Branch1][P][C][C][C@H1][O][C][=Branch1][C][=O][C][C@H1][Branch1][C][O][C][Ring1][Branch2][C@@H1][Branch1][C][C][C][=C][Ring2][Ring1][=C]
c1(C(n2ccnc2)(c2ccccc2)c2ccccc2Cl)ccccc1,[C][Branch2][Ring1][=C][C][Branch1][Branch2][N][C][=C][N][=C][Ring1][Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=C][C][=C][C][=C][Ring2][Ring1][=Branch2]
n1ccn(C(c2ccccc2)(c2c(Cl)cccc2)c2ccccc2)c1,[N][C][=C][N][Branch2][Ring1][P][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][N][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring2][Ring1][=Branch2]
c1c(C(c2ccccc2Cl)(n2ccnc2)c2ccccc2)cccc1,[C][=C][Branch2][Ring1][=C][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][Branch1][Branch2][N][C][=C][N][=C][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Ring2][Ring1][=Branch2]
c1ccc(C(n2cncc2)(c2ccccc2)c2c(Cl)cccc2)cc1,[C][=C][C][=C][Branch2][Ring1][S][C][Branch1][Branch2][N][C][=N][C][=C][Ring1][Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch2]
C(c1ccccc1Cl)(n1cncc1)(c1ccccc1)c1ccccc1,[C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][Branch1][Branch2][N][C][=N][C][=C][Ring1][Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
c1ccc(C(n2ccnc2)(c2c(Cl)cccc2)c2ccccc2)cc1,[C][=C][C][=C][Branch2][Ring1][S][C][Branch1][Branch2][N][C][=C][N][=C][Ring1][Branch1][Branch1][N][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][=Branch2]
c1(C(n2cncc2)(c2ccccc2)c2c(Cl)cccc2)ccccc1,[C][Branch2][Ring1][S][C][Branch1][Branch2][N][C][=N][C][=C][Ring1][Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][=C][C][=C][C][=C][Ring2][Ring1][=Branch2]
c1c(C(c2ccccc2)(c2ccccc2Cl)n2ccnc2)cccc1,[C][=C][Branch2][Ring1][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][C][=C][N][=C][Ring1][Branch1][C][=C][C][=C][Ring2][Ring1][=Branch2]
c1nccn1C(c1ccccc1Cl)(c1ccccc1)c1ccccc1,[C][=N][C][=C][N][Ring1][Branch1][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
c1ccc(C(c2ccccc2)(n2cncc2)c2c(Cl)cccc2)cc1,[C][=C][C][=C][Branch2][Ring1][S][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][Branch2][N][C][=N][C][=C][Ring1][Branch1][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch2]
C1(O)=C(O)C(=O)O[C@@H]1[C@@H](O)CO,[C][Branch1][C][O][=C][Branch1][C][O][C][=Branch1][C][=O][O][C@@H1][Ring1][Branch2][C@@H1][Branch1][C][O][C][O]
OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,[O][C][C@H1][Branch1][C][O][C@H1][O][C][=Branch1][C][=O][C][Branch1][C][O][=C][Ring1][#Branch1][O]
C1(=O)C(O)=C(O)[C@@H]([C@H](CO)O)O1,[C][=Branch1][C][=O][C][Branch1][C][O][=C][Branch1][C][O][C@@H1][Branch1][#Branch1][C@H1][Branch1][Ring1][C][O][O][O][Ring1][N]
C1(=O)O[C@H]([C@H](CO)O)C(O)=C1O,[C][=Branch1][C][=O][O][C@H1][Branch1][#Branch1][C@H1][Branch1][Ring1][C][O][O][C][Branch1][C][O][=C][Ring1][O][O]
C1(O)=C(O)[C@@H]([C@H](CO)O)OC1=O,[C][Branch1][C][O][=C][Branch1][C][O][C@@H1][Branch1][#Branch1][C@H1][Branch1][Ring1][C][O][O][O][C][Ring1][O][=O]
C1(O)=C(O)C(=O)O[C@@H]1[C@@H](O)CO,[C][Branch1][C][O][=C][Branch1][C][O][C][=Branch1][C][=O][O][C@@H1][Ring1][Branch2][C@@H1][Branch1][C][O][C][O]
C([C@@H]([C@@H]1C(O)=C(O)C(=O)O1)O)O,[C][Branch2][Ring1][Branch1][C@@H1][Branch1][P][C@@H1][C][Branch1][C][O][=C][Branch1][C][O][C][=Branch1][C][=O][O][Ring1][Branch2][O][O]
O[C@@H](CO)[C@@H]1C(O)=C(O)C(=O)O1,[O][C@@H1][Branch1][Ring1][C][O][C@@H1][C][Branch1][C][O][=C][Branch1][C][O][C][=Branch1][C][=O][O][Ring1][Branch2]
[C@@H]([C@@H]1C(O)=C(O)C(=O)O1)(CO)O,[C@@H1][Branch1][P][C@@H1][C][Branch1][C][O][=C][Branch1][C][O][C][=Branch1][C][=O][O][Ring1][Branch2][Branch1][Ring1][C][O][O]
O[C@H]([C@@H]1C(O)=C(O)C(=O)O1)CO,[O][C@H1][Branch1][P][C@@H1][C][Branch1][C][O][=C][Branch1][C][O][C][=Branch1][C][=O][O][Ring1][Branch2][C][O]
OC(=O)[C@@H](NC(=O)C)CS,[O][C][=Branch1][C][=O][C@@H1][Branch1][#Branch1][N][C][=Branch1][C][=O][C][C][S]
C(C)(N[C@H](C(=O)O)CS)=O,[C][Branch1][C][C][Branch1][N][N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][S][=O]
OC(=O)[C@H](CS)NC(C)=O,[O][C][=Branch1][C][=O][C@H1][Branch1][Ring1][C][S][N][C][Branch1][C][C][=O]
CC(=O)N[C@@H](CS)C(O)=O,[C][C][=Branch1][C][=O][N][C@@H1][Branch1][Ring1][C][S][C][Branch1][C][O][=O]
CC(N[C@@H](CS)C(O)=O)=O,[C][C][Branch1][N][N][C@@H1][Branch1][Ring1][C][S][C][Branch1][C][O][=O][=O]
CC(N[C@H](C(O)=O)CS)=O,[C][C][Branch1][N][N][C@H1][Branch1][=Branch1][C][Branch1][C][O][=O][C][S][=O]
C([C@@H](C(O)=O)NC(C)=O)S,[C][Branch1][#C][C@@H1][Branch1][=Branch1][C][Branch1][C][O][=O][N][C][Branch1][C][C][=O][S]
C(=O)(C)N[C@@H](CS)C(=O)O,[C][=Branch1][C][=O][Branch1][C][C][N][C@@H1][Branch1][Ring1][C][S][C][=Branch1][C][=O][O]
N(C(=O)C)[C@H](C(O)=O)CS,[N][Branch1][=Branch1][C][=Branch1][C][=O][C][C@H1][Branch1][=Branch1][C][Branch1][C][O][=O][C][S]
OC([C@H](CS)NC(C)=O)=O,[O][C][Branch1][N][C@H1][Branch1][Ring1][C][S][N][C][Branch1][C][C][=O][=O]
C1[C@@](C)(OC)[C@@H](O)[C@H](C)O[C@H]1O[C@H]1[C@H](C)[C@@H](O[C@H]2[C@H](O)[C@@H](N(C)C)C[C@@H](C)O2)[C@@](O)(C)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C,[C][C@@][Branch1][C][C][Branch1][Ring1][O][C][C@@H1][Branch1][C][O][C@H1][Branch1][C][C][O][C@H1][Ring1][O][O][C@H1][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][#Branch1][O][C@H1][C@H1][Branch1][C][O][C@@H1][Branch1][=Branch1][N][Branch1][C][C][C][C][C@@H1][Branch1][C][C][O][Ring1][O][C@@][Branch1][C][O][Branch1][C][C][C][C@@H1][Branch1][C][C][C][N][Branch1][C][C][C@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@][Branch1][C][C][Branch1][C][O][C@@H1][Branch1][Ring1][C][C][O][C][=Branch1][C][=O][C@@H1][Ring2][Ring2][#Branch1][C]
[C@H]1(O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@](C)(OC)C2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](O)(C)C[C@@H](C)CN(C)[C@@H]1C,[C@H1][Branch1][C][O][C@][Branch1][C][C][Branch1][C][O][C@@H1][Branch1][Ring1][C][C][O][C][=Branch1][C][=O][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][#Branch1][O][C@@H1][O][C@@H1][Branch1][C][C][C@H1][Branch1][C][O][C@][Branch1][C][C][Branch1][Ring1][O][C][C][Ring1][O][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@H1][Branch1][C][C][C][C@H1][Branch1][=Branch1][N][Branch1][C][C][C][C@H1][Ring1][#Branch2][O][C@@][Branch1][C][O][Branch1][C][C][C][C@@H1][Branch1][C][C][C][N][Branch1][C][C][C@@H1][Ring2][Branch1][Ring1][C]
O([C@H]1[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](O)(C)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@@](O)(C)[C@@H](CC)OC(=O)[C@@H]1C)[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1,[O][Branch2][=Branch1][=N][C@H1][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@H1][Branch1][C][C][C][C@H1][Branch1][=Branch1][N][Branch1][C][C][C][C@H1][Ring1][#Branch2][O][C@@][Branch1][C][O][Branch1][C][C][C][C@@H1][Branch1][C][C][C][N][Branch1][C][C][C@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@@][Branch1][C][O][Branch1][C][C][C@@H1][Branch1][Ring1][C][C][O][C][=Branch1][C][=O][C@@H1][Ring2][Ring2][#Branch1][C][C@H1][C][C@@][Branch1][C][C][Branch1][Ring1][O][C][C@@H1][Branch1][C][O][C@H1][Branch1][C][C][O][Ring1][O]
O[C@@H]1[C@@H](N(C)C)C[C@@H](C)O[C@H]1O[C@H]1[C@@](O)(C)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@@](O)(C)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H]1C,[O][C@@H1][C@@H1][Branch1][=Branch1][N][Branch1][C][C][C][C][C@@H1][Branch1][C][C][O][C@H1][Ring1][#Branch2][O][C@H1][C@@][Branch1][C][O][Branch1][C][C][C][C@@H1][Branch1][C][C][C][N][Branch1][C][C][C@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@@][Branch1][C][O][Branch1][C][C][C@@H1][Branch1][Ring1][C][C][O][C][=Branch1][C][=O][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][#Branch1][O][C@H1][C][C@@][Branch1][C][C][Branch1][Ring1][O][C][C@@H1][Branch1][C][O][C@H1][Branch1][C][C][O][Ring1][O][C@@H1][Ring2][Ring2][#Branch1][C]
O([C@@]1(C)[C@@H](O)[C@H](C)O[C@@H](O[C@H]2[C@H](C)[C@@H](O[C@H]3[C@H](O)[C@@H](N(C)C)C[C@@H](C)O3)[C@@](O)(C)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@@](O)(C)[C@@H](CC)OC(=O)[C@@H]2C)C1)C,[O][Branch2][Branch2][Branch1][C@@][Branch1][C][C][C@@H1][Branch1][C][O][C@H1][Branch1][C][C][O][C@@H1][Branch2][=Branch1][S][O][C@H1][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][#Branch1][O][C@H1][C@H1][Branch1][C][O][C@@H1][Branch1][=Branch1][N][Branch1][C][C][C][C][C@@H1][Branch1][C][C][O][Ring1][O][C@@][Branch1][C][O][Branch1][C][C][C][C@@H1][Branch1][C][C][C][N][Branch1][C][C][C@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@@][Branch1][C][O][Branch1][C][C][C@@H1][Branch1][Ring1][C][C][O][C][=Branch1][C][=O][C@@H1][Ring2][Ring2][#Branch1][C][C][Ring2][Branch1][C][C]
[C@@H]1(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@@](O)(C)[C@@H](CC)OC(=O)[C@H](C)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@](C)(OC)C1,[C@@H1][Branch1][C][C][C@@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@H1][Branch1][C][C][C][C@H1][Branch1][=Branch1][N][Branch1][C][C][C][C@H1][Ring1][#Branch2][O][C@][Branch1][C][C][Branch1][C][O][C][C@@H1][Branch1][C][C][C][N][Branch1][C][C][C@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@@][Branch1][C][O][Branch1][C][C][C@@H1][Branch1][Ring1][C][C][O][C][=Branch1][C][=O][C@H1][Branch1][C][C][C@H1][Ring2][Ring2][Branch2][O][C@@H1][O][C@@H1][Branch1][C][C][C@H1][Branch1][C][O][C@][Branch1][C][C][Branch1][Ring1][O][C][C][Ring1][O]
